Source,File,Region,Country,Variable_Main,Variable_Disag,Set,Year,Value
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Total primary sources,2019,0.46860801186209655
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Liquified Gas,2019,-0.05857600148276206
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Gasoline and alcohol,2019,-0.016736000423646306
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Kerose and jet fuel,2019,0.02092000052955788
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Diesel,2019,-0.32635200826110294
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Fuel Oil,2019,-2.347224059416394
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Coke,2019,-0.012552000317734728
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Non-energy,2019,0.06276000158867365
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Total secondary,2019,-2.677760067783409
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Total,2019,-2.209152055921312
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Hydro,2019,2.619184066300647
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Geothermal,2019,1.8828000476602096
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Sugar cane and derivatives,2019,0.05020800127093891
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Other primary sources,2019,0.3305360083670145
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Total primary sources,2019,4.882728123598809
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Total secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Unused,Total,2019,4.882728123598809
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Oil,2019,22.957608581136817
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Hydro,2019,0.9372160237241922
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Geothermal,2019,6.543776165645706
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Firewood,2019,46.34198517307661
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Sugar cane and derivatives,2019,16.275760411996032
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Other primary sources,2019,7.100248179731945
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Total primary sources,2019,100.1565945353113
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Electricity,2019,18.08752308907472
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Liquified Gas,2019,5.924544149970792
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Gasoline and alcohol,2019,14.899224377151121
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Kerose and jet fuel,2019,1.0208960258424247
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Diesel,2019,24.60192062276007
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Fuel Oil,2019,18.689928473107017
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Coke,2019,0.9999760253128668
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Charcoal,2019,0.3124053412413977
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Gases,2019,1.1422320289138606
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Other secondary,2019,0.07531200190640837
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Non-energy,2019,1.4936880378104325
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Total secondary,2019,87.2476501730911
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,none,Total,2019,148.15544375032894
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Gasoline and alcohol,2019,13.941088352897372
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Kerose and jet fuel,2019,0.7907760200172878
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Diesel,2019,16.56864041940984
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Total secondary,2019,31.300504792324503
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Transport,Total,2019,31.300504792324503
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Firewood,2019,2.23007205645087
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Sugar cane and derivatives,2019,0.3012480076256335
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Other primary sources,2019,0.1757280044482862
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Total primary sources,2019,2.7070480685247893
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Electricity,2019,3.9287760994509706
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Liquified Gas,2019,0.6317840159926481
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Gasoline and alcohol,2019,0.35982400910839557
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Kerose and jet fuel,2019,0.0005547845444302644
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Diesel,2019,3.204944081128268
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Fuel Oil,2019,0.8660880219236963
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Coke,2019,1.0041600254187784
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Total secondary,2019,9.996131037567189
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Industry,Total,2019,12.703179106091977
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Firewood,2019,40.681033029778256
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Other primary sources,2019,0.037656000953204184
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Total primary sources,2019,40.71868903073146
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Electricity,2019,4.514536114278591
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Liquified Gas,2019,2.4225360613228024
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Kerose and jet fuel,2019,0.06694400169458523
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Charcoal,2019,0.16317600413055147
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Total secondary,2019,7.16719218142653
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,Residential,Total,2019,47.88588121215799
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Firewood,2019,1.4936880378104327
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Total primary sources,2019,1.4936880378104327
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Electricity,2019,4.196552106229311
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Liquified Gas,2019,2.648472067042028
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Gasoline and alcohol,2019,0.7614880192759067
OLADE,Energy Balances,2_Central America,Nicaragua,Energy consumption,"Commercial, services, and public",Kerose and jet fuel,2019,0.16317600413055147
